MLS,Community,Address,St,List Price,Sold Price,Tot Flr Area AG Metres,Style,Rooms Above Grade,Beds Total,Baths Full,Baths Half,Ensuite YN,Yr Built,Front Exposure,Frontage Metres,Num Finished FP,Basement Development,Enclosed Parking,Parking,Occupancy,Possession Notes,DOM,Condo Name,Construction Type,Flooring,Tot Flr Area A.G. (SF),Realtor
C4258411,Springbank Hill, 162  SPRINGBOROUGH GR SW,A,"$979,000 ",,218.508,2 Storey,9,3,2,1,Yes,2003,East,7.81,1,Unfinished,2,Double Garage Attached,Owner,NEGOTIABLE,5,,Wood Frame,"Carpet, Hardwood","2,352",Fiona T Christiaansen
C4258371,Chaparral, 30  CHAPMAN PL SE,A,"$469,900 ",,171.871,2 Storey,8,4,2,1,Yes,2002,North,6.6,1,Fully Finished,2,Double Garage Attached,Seller,Negotiable,5,,Wood Frame,"Carpet, Linoleum","1,850",Scot Rose
C4258483,Brentwood, 11  BROWN CR NW,A,"$476,800 ",,96.805,Bungalow,6,6,1,1,No,1962,Northeast,15.22,,Fully Finished,3,"Single Garage Attached, Front Drive Access, RV Parking",Vacant,NEGOTIABLE,6,,Wood Frame,"Carpet, Ceramic Tile, Hardwood, Linoleum","1,042",Danny Wai
C4258401,None, 285001  HORSE CREEK RD,A,"$925,000 ",,226.962,Bungalow,7,3,3,0,Yes,1976,East,,3,Fully Finished,2,Double Garage Attached,Seller,NEG,9,,Wood Frame,"Carpet, Hardwood, Non-Ceramic Tile","2,443",Jim Bates
C4258468,Riverview, 102  RIVERVIEW GR,A,"$489,900 ",,124.583,Bi-Level,7,4,3,0,Yes,1990,Southeast,18.3,2,Fully Finished,2,Double Garage Attached,Vacant,immediate,5,,Wood Frame,"Carpet, Ceramic Tile, Vinyl Plank","1,341",Denise Staples
C4258397,None, 682008  96 ST W,A,"$3,125,000 ",,176.516,Bungalow,4,3,3,1,Yes,2013,West,,2,Fully Finished,7,"Double Garage Attached, Triple Garage Detached, Insulated, Heated, Over Sized, Parking Pad Gravel, RV Parking, Shop",Seller,Negotiable,6,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,900",Dixie Bain
C4258368,Mahogany, 64  MAHOGANY TC SE,A,"$599,900 ",,236.717,2 Storey,9,3,2,1,No,2008,Southwest,10.96,1,Unfinished,2,Double Garage Attached,Owner,Negotiable,5,,Wood Frame,"Carpet, Hardwood, Slate","2,548",Kayla McNabb
C4258356,Dover, 3420  dover ridge DR SE,A,"$239,900 ",,66.24,Bi-Level,5,2,1,0,No,1972,South,11.5,,Partly Finished,2,Single Garage Detached,Tenant,none,5,,Wood Frame,"Hardwood, Linoleum",713,Daniel Farrar
C4258457,None, 210  Green Haven CO,A,"$1,300,000 ",,340.675,2 Storey,9,6,3,1,Yes,2012,Northeast,14.75,1,Fully Finished,3,"Triple Garage Attached, 220 Volt Wiring, Insulated, Heated",Seller,negotiable,5,,Wood Frame,"Carpet, Ceramic Tile, Cork Flooring, Hardwood","3,667",Alison Marshall
C4258392,Citadel, 31  CITADEL CREST PA NW,A,"$469,900 ",,181.625,2 Storey,9,3,3,1,Yes,1997,North,12.84,1,Fully Finished,2,Double Garage Attached,Seller,Negotiable,5,,Wood Frame,"Carpet, Ceramic Tile, Hardwood, Laminate Flooring","1,955",Jessica Chan
C4257493,None, 349  Eagle Lake CL,A,"$275,000 ",,91.51,Bungalow,7,1,1,0,No,1973,Southwest,10.46,,,1,"Single Garage Detached, RV Parking, Shop",Seller,Negotiable,5,,Wood Frame,"Laminate Flooring, Linoleum",985,Shauna Kenworthy
C4258308,Hawkwood, 44  HAWKFORD CR NW,A,"$479,900 ",,133.037,Bi-Level,6,4,3,0,Yes,1987,South,15.19,1,Fully Finished,2,Double Garage Attached,Seller,NEGOTIABLE,5,,Wood Frame,"Carpet, Ceramic Tile, Vinyl Plank","1,432",Kirby W Cox
C4257855,Maple Ridge, 10511  MAPLERIDGE CR SE,A,"$529,900 ",,136.475,Bungalow,7,4,1,1,Yes,1969,East,19.8,2,Partly Finished,2,Double Garage Detached,Owner,negotiable,6,,Wood Frame,"Carpet Over Hardwood, Linoleum","1,469",Cynthia Korpatnisky
C4257775,Country Hills, 106  COUNTRY HILLS CL NW,A,"$475,000 ",,165.089,2 Storey,8,3,2,1,Yes,1991,Southwest,14.6,1,Unfinished,2,"Double Garage Attached, Insulated, Front Drive Access, Over Sized",Vacant,negotiable,5,,Wood Frame,"Carpet, Ceramic Tile","1,777",Maria Corley
C4258424,Glendale, 5303  GROVE HILL RD SW,A,"$649,900 ",,109.161,Bungalow,7,5,2,0,No,1959,North,18.2,,Fully Finished,2,"Double Garage Detached, Over Sized",Seller,Negotiable,5,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,175",Ella Kuindersma
C4257670,Summerhill, 66  SUNDANCE PL SE,A,"$369,900 ",,102.379,Bi-Level,5,4,2,1,Yes,1981,West,15.3,0,Fully Finished,2,"Double Garage Detached, Insulated, Front Drive Access, Heated, Over Sized",Undisclosed,Neg,5,,Wood Frame,"Carpet, Laminate Flooring, Non-Ceramic Tile","1,102",Debbie Ferguson
C4258463,Taradale, 2  TARALEA CR NE,A,"$377,700 ",,94.204,Bi-Level,6,5,2,0,No,2003,East,10,1,Fully Finished,,Rear Drive Access,Vacant,Immediate,5,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,014",Amar Cudail
C4258241,Willowbrook, 43  WILLOWBROOK DR NW,A,"$369,900 ",,107.953,Bungalow,5,4,3,0,Yes,1995,North,13.49,1,Fully Finished,2,Double Garage Attached,Seller,Negotiable,5,,Wood Frame,"Carpet, Linoleum","1,162",Veronika Badzgon
C4258432,Evergreen, 240  EVERSYDE ME SW,A,"$439,900 ",,175.865,2 Storey,8,3,2,1,Yes,2005,East,6.96,1,Unfinished,2,Double Garage Attached,Seller,NEGOTIABLE,5,,Wood Frame,"Carpet, Hardwood","1,893",Leslie Dianne Schmeiler
C4258458,Bayview, 4  BAY VIEW DR SW,A,"$850,000 ",,239.318,Bungalow,8,5,3,1,No,1972,West,19.47,2,Fully Finished,2,Double Garage Attached,Seller,after Sep1,5,,Wood Frame,"Carpet, Ceramic Tile","2,576",Scottie Grinton
C4257832,Sherwood, 362  SHERWOOD BV NW,A,"$649,999 ",,219.716,2 Storey,8,3,2,1,Yes,2015,South,10.4,1,Unfinished,2,Double Garage Attached,New; Never Occupied,Negotiable,5,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,365",Melissa Kost
C4256608,Millrise, 39  MILLBANK CO SW,A,"$399,900 ",,157.935,2 Sty Split,9,4,3,1,Yes,1982,North,8.06,1,Fully Finished,2,Double Garage Attached,Tenant Rights,Negotiable,5,,Wood Frame,"Carpet, Hardwood, Laminate Flooring, Linoleum","1,700",Brad Stone
C4258455,Kinniburgh, 900  EAST LAKEVIEW RD,A,"$989,000 ",,378.487,2 Storey,13,4,3,1,Yes,2015,Northwest,22.86,1,Unfinished,3,"Triple Garage Attached, Tandem",Seller,Negotiable,5,,Wood Frame,"Carpet, Ceramic Tile, Hardwood, Marble","4,074",Rebecca Tomasir
C4258447,West Springs, 22  WEXFORD WY SW,A,"$1,295,000 ",,290.879,2 Storey,11,5,4,1,Yes,2013,West,19.87,1,Fully Finished,3,Triple Garage Attached,Vacant,negotiable,5,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","3,131",Eddie Manegre
C4258431,Castleridge, 28  CASTLEBROOK RI NE,A,"$354,800 ",,96.991,Bi-Level,5,5,2,0,No,1980,West,14,,"Fully Finished, Suite",2,"Double Garage Detached, Over Sized",Seller,Negotiable,5,,Wood Frame,"Carpet, Linoleum","1,044",Bill S Kahlon
C4258244,Thorburn, 543  TANNER DR SE,A,"$379,500 ",,123.468,Bi-Level,6,5,3,0,Yes,2003,South,14.04,,Fully Finished,2,Double Garage Attached,Seller,Negotiable,5,,Wood Frame,"Carpet, Laminate Flooring, Linoleum","1,329",Jason EP Johnson
C4257672,None, 15  Vincent CR,A,"$437,500 ",,169.362,2 Storey,8,3,2,1,No,2015,North,14.02,1,Unfinished,2,Double Garage Attached,Tenant,Negotiable,5,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,823",Jeffrey Hubert
C4258204,Chaparral, 48  CHAPARRAL VALLEY TC SE,A,"$474,800 ",,200.299,2 Storey,8,3,2,1,Yes,2009,South,11.17,,Unfinished,2,Double Garage Attached,Owner,Negotiable,6,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,156",Alex Briones
C4257440,Elboya, 717  46 AV SW,A,"$779,900 ",,129.228,Bungalow,6,4,2,0,No,1956,Northeast,14.5,,Fully Finished,2,Double Garage Attached,Vacant,Negotiable,6,,Wood Frame,"Ceramic Tile, Hardwood","1,391",Stephanie Callaghan
C4258324,West Springs, 20  WEST COACH CO SW,A,"$1,199,900 ",,258.177,2 Storey,8,5,4,1,No,2008,Southwest,14.16,2,Fully Finished,2,Double Garage Attached,Seller,negotiable,6,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,779",Jing Ping Li
C4258253,None, 88  Heritage LD,A,"$775,000 ",,156.727,Bungalow,7,4,2,1,Yes,2001,West,16.56,2,Fully Finished,2,Double Garage Attached,Seller,Negotiable,6,,Wood Frame,"Ceramic Tile, Hardwood, Laminate Flooring","1,687",Kimberly Vink
C4258233,Shawnessy, 88  SHAWMEADOWS CR SW,A,"$319,900 ",,82.87,Bi-Level,5,3,2,0,No,1980,Southeast,7.43,,Fully Finished,1,Single Garage Detached,Vacant,Negotiable,6,,Wood Frame,"Ceramic Tile, Hardwood, Laminate Flooring",892,David P Brown
C4257951,Heritage Okotoks, 4  ELMA ST E,A,"$1,850,000 ",,350.709,3 Storey,14,4,2,1,Yes,1905,South,34.14,,Unfinished,3,Triple Garage Detached,Owner,NEGOTIABLE,6,,Brick,"Carpet, Ceramic Tile, Hardwood, See Remarks","3,775",Anthony Laratta
C4258410,Douglasdale/Glen, 345  DOUGLAS RIDGE CI SE,A,"$369,000 ",,126.534,2 Storey,6,3,1,1,No,1997,Southeast,9.8,,Unfinished,2,Double Garage Attached,Seller,Immediate,6,,Wood Frame,"Carpet, Hardwood, Linoleum","1,362",Les R Walker
C4258187,Hawkwood, 252  HAWKHILL PL NW,A,"$499,900 ",,173.171,2 Storey,10,3,2,1,Yes,1985,South,15.59,1,Fully Finished,2,Double Garage Attached,Seller,NEGOTIABLE,6,,Wood Frame,"Carpet, Ceramic Tile, Cork Flooring, Hardwood, Non-Ceramic Tile","1,864",Kirby W Cox
C4258415,None, #200 274007  8 ST E,A,"$999,900 ",,194.446,1 & Half St,13,3,1,1,No,1900,South,,1,Unfinished,3,"Triple Garage Detached, Insulated",Vacant,negotiable,9,,Wood Frame,"Carpet, Linoleum, Non-Ceramic Tile","2,093",Rhonda Anderson
C4257780,Westmere, 208  ASPENMERE CL,A,"$499,900 ",,209.589,2 Storey,9,5,3,1,Yes,2008,East,14,1,Fully Finished,2,Double Garage Attached,Seller,negotiable,6,,Wood Frame,"Carpet, Laminate Flooring, Linoleum","2,256",Thomas W Keeper
C4258209,Glenbrook, 3304  46 ST SW,A,"$679,000 ",,88.072,Bungalow,4,4,2,0,No,1958,West,15,,Fully Finished,3,"Double Garage Detached, Over Sized, Parking Pad Cement or Paved",Seller,negotiable,6,,Wood Frame,"Carpet, Hardwood, Non-Ceramic Tile",948,Joshua Riley Sevrens
C4258412,Castleridge, 72  CASTLEDALE WY NE,A,"$324,888 ",,110.555,2 Storey,7,4,2,1,No,1981,South,10.1,,"Fully Finished, Suite",,Rear Drive Access,Vacant,immediate,6,,Wood Frame,"Carpet, Ceramic Tile, Laminate Flooring","1,190",Ajay Esher Kainth
C4258268,Queensland, 608  QUEENSLAND DR SE,A,"$442,900 ",,104.795,Bungalow,6,4,2,1,Yes,1974,South,17.67,,Fully Finished,2,"Double Garage Detached, 220 Volt Wiring, Insulated, Heated, Over Sized, Parking Pad Cement or Paved, RV Parking",Seller,Negotiable,6,,Wood Frame,"Carpet, Hardwood, Non-Ceramic Tile","1,128",Vincent Phan
C4258358,None, 30  Westpoint DR,A,"$349,900 ",,117.801,Bi-Level,6,4,3,0,Yes,1999,North,18.2,1,Fully Finished,2,Double Garage Attached,Seller,neg,6,,Wood Frame,"Ceramic Tile, Hardwood, Linoleum, Vinyl Plank","1,268",Sarah Konschuh
C4258123,Martindale, 60  MARTINDALE DR NE,A,"$349,900 ",,87.143,4 Lvl Split,5,4,2,0,No,1987,West,8.6,,Fully Finished,2,Double Garage Detached,Vacant,Negotiable,6,,Wood Frame,"Carpet, Laminate Flooring",938,Stephanie Callaghan
C4258243,Penbrooke Meadows, 1028  PENSDALE CR SE,A,"$369,900 ",,131.737,3 Lvl Split,7,4,1,1,Yes,1970,North,16.46,1,Fully Finished,2,Double Garage Detached,Owner,neg,9,,Wood Frame,"Carpet, Ceramic Tile, Hardwood, Vinyl Plank","1,418",Jim Humber
C4258405,Coventry Hills, 7  Covehaven VW NE,A,"$339,900 ",,84.077,Bi-Level,5,3,2,0,No,2001,East,9,,Fully Finished,,2 Outdoor Stalls,Seller,negotiable,6,,Wood Frame,"Carpet, Hardwood",905,Michelle L Eldjarnson
C4258112,Skyview Ranch, 79  SKYVIEW SPRINGS GD NE,A,"$444,900 ",,141.213,2 Storey,7,4,2,1,Yes,2010,South,9.35,1,Fully Finished,2,Double Garage Detached,Seller,negotiable,8,,Wood Frame,"Carpet, Vinyl Plank","1,520",Robyn Moser
C4258383,None, 128122  Hwy 547,A,"$895,000 ",,132.387,Bi-Level,6,3,2,1,Yes,1980,Southwest,,,Fully Finished,2,"Double Garage Detached, RV Parking, Shop",Owner,Negotiable,6,,Wood Frame,"Carpet, Ceramic Tile, Laminate Flooring","1,425",Brad Crapun
C4258227,Hidden Valley, 10130  HIDDEN VALLEY DR NW,A,"$429,900 ",,170.942,2 Storey,8,3,2,1,Yes,1993,North,13.08,1,Unfinished,2,Double Garage Attached,Vacant,Negotiable,6,,Wood Frame,"Carpet, Laminate Flooring","1,840",Ken Eddy
C4258384,Albert Park/Radisson Heights, 2627  15 AV SE,A,"$350,000 ",,115.386,2 Storey,7,5,1,1,No,1982,North,7.61,,Fully Finished,2,Double Garage Detached,Seller,Negotiable,6,,Wood Frame,"Carpet, Hardwood, Linoleum, Non-Ceramic Tile","1,242",Justin Havre
C4258362,Elbow Park, 3033  ELBOW DR SW,A,"$1,629,000 ",,293.388,3 Storey,10,4,3,1,Yes,2005,Southeast,13.4,2,Fully Finished,2,"Double Garage Detached, Parking Pad Cement or Paved",Seller,Negotiable,6,,Wood Frame,"Carpet, Hardwood, Non-Ceramic Tile","3,158",Ellyn Mendham
C4258302,Scenic Acres, 177  SCENIC PARK PL NW,A,"$499,900 ",,183.483,2 Sty Split,7,3,3,1,Yes,1986,North,15.4,,Fully Finished,6,Double Garage Attached,Owner,Negotiable,6,,Wood Frame,"Carpet, Linoleum","1,975",Fanrong Zeng
C4258284,Coventry Hills, 186  COVEHAVEN VW NE,A,"$380,000 ",,84.263,Bi-Level,5,3,2,0,No,2002,East,9.14,,Fully Finished,2,Double Garage Detached,Seller,Negotiable,6,,Wood Frame,"Hardwood, Laminate Flooring",907,Christopher M Smith
C4258337,Sherwood, 226  SHERWOOD MT NW,A,"$695,000 ",,213.956,2 Storey,11,4,3,1,Yes,2012,East,10.41,,Fully Finished,2,Double Garage Attached,Owner,Negotiable,5,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,303",Letticia Tam
C4258363,West Springs, 134  WEST GROVE PT SW,A,"$866,900 ",,226.126,2 Storey,9,3,2,1,Yes,2019,West,11.58,1,Unfinished,3,"Triple Garage Attached, Front Drive Access, Tandem",New; Never Occupied,Negotiable,6,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,434",Brad Crapun
C4258168,Silver Springs, 8460  61 AV NW,A,"$489,900 ",,110.276,Bi-Level,5,4,3,0,Yes,1978,South,16.21,1,Fully Finished,2,"Double Garage Detached, Over Sized",Vacant,NEGOTIABLE,6,,Wood Frame,"Carpet, Ceramic Tile, Hardwood, Slate","1,187",Kirby W Cox
C4256501,Canyon Meadows, 27  CANTERBURY DR SW,A,"$738,000 ",,203.272,2 Storey,10,3,3,1,Yes,1980,North,16.76,2,Fully Finished,2,Double Garage Attached,Seller,Negotiable,6,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,188",Catherine MacIntyre
C4258237,Big Springs, 77  BIG HILL CI SE,A,"$184,900 ",,85.564,Sng Wide Mob Hme,4,2,1,0,No,1978,East,25,,,1,Single Garage Detached,Seller,Neg.,6,,Prefab,"Carpet, Hardwood",921,E Dwayne E Hassett
C4257343,Rocky Ridge, 87  Rock Lake VW NW,A,"$989,000 ",,197.14,2 Storey,8,3,2,1,Yes,2019,South,0,1,Unfinished,3,Triple Garage Detached,New; Never Occupied,Negotiable,6,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,122",Brad Van De Walle
C4257344,Rocky Ridge, 109  Rock Lake HT NW,A,"$1,399,000 ",,265.145,2 Storey,10,5,3,1,Yes,2019,West,0,1,Fully Finished,3,"Triple Garage Attached, Tandem",New; Never Occupied,Negotiable,6,,Wood Frame,"Carpet, Ceramic Tile, Cork Flooring, Hardwood","2,854",Brad Van De Walle
C4258366,Pineridge, 947  PINECLIFF DR NE,A,"$280,000 ",,77.017,Bungalow,6,2,2,0,No,1978,East,12.6,,Fully Finished,2,Double Garage Detached,Undisclosed,Negotiable,6,,Wood Frame,"Carpet, Hardwood, Linoleum",829,Steve Zacher
C4258107,Elbow Valley, 324  CLEARWATER CV,A,"$1,339,000 ",,323.024,2 Storey,12,5,3,1,Yes,2006,Northwest,,,Fully Finished,3,Triple Garage Attached,Seller,negotiable,5,Elbow Valley Residents Club,Wood Frame,"Carpet, Ceramic Tile, Hardwood","3,477",Barb A Richardson
C4257701,None, 24  Lount CR,A,"$369,900 ",,219.53,2 Storey,9,5,3,0,Yes,2014,East,15,,Partly Finished,2,Double Garage Attached,Seller,Negotiable,6,,Wood Frame,"Laminate Flooring, Non-Ceramic Tile","2,363",Tracey A Tremblay
C4258161,Aspen Woods, 105  ASPENSHIRE DR SW,A,"$879,000 ",,246.472,2 Storey,10,6,3,1,Yes,2011,North,11.24,1,Fully Finished,2,Double Garage Attached,Seller,Neg.,6,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,653",Janet Houle
C4258348,New Brighton, 363  NEW BRIGHTON PL SE,A,"$498,000 ",,193.796,2 Storey,9,3,2,1,Yes,2006,North,11.7,1,Unfinished,2,Double Garage Attached,Seller,Neg,6,,Wood Frame,"Carpet, Ceramic Tile, Laminate Flooring","2,086",Laura Kitchen
C4258110,None, 368189  184 AV W,A,"$999,900 ",,155.334,Bungalow,9,5,3,0,Yes,1980,West,,2,Fully Finished,2,"Double Garage Attached, Insulated, RV Parking, Shop",Owner,Negotiable,6,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,672",Josh Methot
C4257901,Bowness, 8147  33 AV NW,A,"$499,900 ",,89.187,Bungalow,3,3,1,0,No,1958,North,19.35,,Unfinished,,Double Carport,Vacant,Negoiable,10,,Wood Frame,"Carpet, Hardwood",960,Brett A Greff
C4258345,None,   274115 RGE RD 282,A,"$739,900 ",,122.353,Bi-Level,6,4,3,0,Yes,1995,Southeast,127.2,,Fully Finished,4,"Double Garage Attached, Double Garage Detached, Front Drive Access, Heated, RV Parking, Shop",Seller,NEG,6,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,317",Cindy Tippe
C4258292,Queensland, 464  QUEEN CHARLOTTE RD SE,A,"$359,000 ",,107.489,4 Lvl Split,6,5,3,0,Yes,1977,Northeast,18.13,,Fully Finished,2,Double Garage Detached,Owner,Negotiable,6,,Wood Frame,"Carpet, Hardwood, Laminate Flooring, Linoleum","1,157",Justin Warthe
C4258318,North Glenmore Park, 56  LANGTON DR SW,A,"$639,000 ",,96.898,Bungalow,6,4,2,0,No,1959,South,14.81,,Fully Finished,2,Double Garage Detached,Seller,neg,6,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,043",Chris Skowron
C4258285,Parkland, 236  PARKLAND WY SE,A,"$674,900 ",,159.422,2 Sty Split,8,4,2,1,Yes,1975,Northwest,25.89,1,Fully Finished,2,Double Garage Detached,Seller,Negotiable,6,,Wood Frame,"Carpet, Ceramic Tile, Hardwood, Linoleum","1,716",Jeff Neustaedter
C4257685,Parkland, 879  PARKRIDGE RD SE,A,"$619,900 ",,135.081,Bungalow,7,4,2,1,Yes,1977,North,16.45,1,Fully Finished,2,"Double Garage Detached, Insulated, Heated",Seller,Negotiable,6,,Wood Frame,"Ceramic Tile, Hardwood, Wall to Wall Carpet","1,454",Big John Peterson
C4257781,Auburn Bay, 106  AUBURN SHORES CR SE,A,"$598,000 ",,196.025,2 Storey,10,4,3,1,Yes,2011,South,10.99,1,Fully Finished,2,Double Garage Attached,Seller,Negotiable,6,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,110",Len T Wong
C4258286,Silver Springs, 7  SILVERGROVE CR NW,A,"$649,900 ",,216.929,2 Sty Split,11,5,3,1,Yes,1979,Southwest,23.3,3,Fully Finished,2,"Double Garage Attached, Insulated, Front Drive Access, RV Parking",Seller,Negotiable,6,,Wood Frame,"Ceramic Tile, Cork Flooring, Hardwood","2,335",Simon D Hunt
C4258314,None, 5  Mountaineer CL,A,"$1,549,000 ",,127.091,2 & Half St,9,2,3,0,Yes,2012,West,9.5,3,Fully Finished,3,"Single Garage Attached, Double Garage Detached, Insulated, Front Drive Access, Heated, Over Sized, RV Parking",Seller,Negotiable,6,,Wood Frame,"Hardwood, Slate, Wall to Wall Carpet","1,368",Robert F Stevens
C4258060,Ranchlands, 8014  RANCHVIEW DR NW,A,"$318,900 ",,110.462,4 Lvl Split,7,4,1,1,No,1979,South,9.4,,Fully Finished,,Parking Pad Gravel,Seller,Negotiable,6,,Wood Frame,"Carpet, Laminate Flooring, Linoleum","1,189",Greg A Kennedy
C4257687,Bow Ridge, 2  Bow Ridge LI,A,"$425,000 ",,158.121,2 Storey,7,3,3,1,Yes,2002,South,14.2,,Fully Finished,2,Double Garage Attached,Tenant Rights,negotiable,6,,Concrete,"Carpet, Ceramic Tile, Cork Flooring, Hardwood","1,702",Brett Murrell
C4258301,Fairview, 7  FOSTER RD SE,A,"$437,900 ",,87.7,Bungalow,5,3,1,0,No,1959,Northeast,15.2,,Fully Finished,2,"Double Garage Detached, 220 Volt Wiring, Heated, Over Sized, Rear Drive Access, Shop",Vacant,,6,,Wood Frame,"Hardwood, Linoleum, Vinyl Plank",944,Dave Rhydderch
C4247522,Altadore, 5030  21A ST SW,A,"$869,800 ",,202.621,2 Storey,7,4,4,1,Yes,2014,West,8.5,,Fully Finished,2,Double Garage Attached,Owner,Neg,6,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,181",Thomas Yeung
C4258019,Canyon Meadows, 320  CANNIFF PL SW,A,"$524,900 ",,123.747,Bungalow,6,3,3,0,Yes,1974,East,15.6,1,Fully Finished,2,"Double Garage Attached, Insulated, Front Drive Access, Over Sized",Seller,Negotiable,9,,Wood Frame,"Carpet, Ceramic Tile, Laminate Flooring","1,332",Simon D Hunt
C4257888,Lakepointe, 227  LAKEPOINTE DR,A,"$609,000 ",,293.202,2 Storey,9,4,2,1,Yes,2014,North,14.8,,Unfinished,2,Double Garage Attached,Vacant,Immediate,6,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","3,156",Karen L Gonzales
C4258131,Ranchlands, 143  RANCHRIDGE BA NW,A,"$459,900 ",,125.047,4 Lvl Split,7,5,3,0,No,1981,East,16.45,,Partly Finished,2,Double Garage Attached,Vacant,Negotiable,6,,Wood Frame,"Carpet, Ceramic Tile, Laminate Flooring, Parquet","1,346",Jennifer Sipkens
C4258282,Windsor Park, 719  54 AV SW,A,"$629,500 ",,171.871,2 Storey,8,4,3,1,Yes,2009,North,7.9,1,Fully Finished,2,Double Garage Detached,Seller,Negotiable,6,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,850",Joe Badin
C4256600,McKenzie Towne, 50  Prestwick PL SE,A,"$357,000 ",,95.504,Bungalow,6,4,2,0,No,2005,South,7.04,,Fully Finished,,Front and Rear Drive Access,Owner,negotiable,6,,Wood Frame,"Carpet, Ceramic Tile, Laminate Flooring","1,028",Erika Dix
C4258235,Dover, 3474  32A AV SE,A,"$298,900 ",,84.913,Bungalow,6,5,2,0,No,1971,East,12.2,,Fully Finished,2,Double Garage Detached,Tenant,NEGOTIABLE,6,,Wood Frame,"Ceramic Tile, Laminate Flooring",914,Alnoor Velji
C4257644,None, 74  Southridge CR,A,"$320,000 ",,134.709,Bi-Level,5,3,2,0,No,1980,South,19.62,,Fully Finished,2,"Double Garage Attached, Insulated, Front Drive Access, Heated, Tandem",Seller,negotiable,6,,Steel Frame,"Ceramic Tile, Laminate Flooring, Wall to Wall Carpet","1,450",Dan Peters
C4258247,Canals, 1180  CHANNELSIDE DR SW,A,"$475,000 ",,208.567,2 Storey,10,4,3,1,No,2005,South,11,,Fully Finished,2,Double Garage Attached,Seller,negotiable,6,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,245",Justin Havre
C4258263,Garrison Green, 58  JOSEPH MARQUIS CR SW,A,"$649,000 ",,133.873,2 Storey,6,5,3,1,Yes,2006,West,13.3,1,Fully Finished,2,Double Garage Detached,Seller,Negotiable,6,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,441",Beverly Marsh
C4258279,Forest Lawn, 1511  50 ST SE,A,"$399,900 ",,97.362,Bungalow,5,4,2,0,No,1960,East,50,,Fully Finished,1,Single Garage Detached,Vacant,Negotiable,6,,Wood Frame,Hardwood,"1,048",Aleem Jetha
C4258272,Temple, 127  Templeby PL NE,A,"$310,000 ",,106.746,2 Storey,5,2,1,1,No,1981,East,7.64,,Partly Finished,,2 Outdoor Stalls,Owner,Negotiable,9,,Wood Frame,"Carpet, Laminate Flooring, Linoleum","1,149",Wally Lavoie
C4258153,Sage Hill, 268  SAGE MEADOWS CI NW,A,"$615,000 ",,228.727,2 Storey,10,5,4,1,Yes,2011,South,10.39,,Fully Finished,2,Double Garage Attached,Owner,negotiable,7,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,462",Jatinder Cheema
C4258255,Mulhurst Bay, 475039  Range Rd 11,A,"$530,000 ",,180.975,2 Storey,7,4,3,1,Yes,1994,West,,1,Fully Finished,2,"Double Garage Attached, Front Drive Access, Heated, Over Sized, Parking Pad Cement or Paved, RV Parking",Owner,Negotiable,7,,Wood Frame,"Carpet, Linoleum","1,948",Wendy Siddall
C4257792,Oakridge, 2724  Oakmoor DR SW,A,"$414,900 ",,118.73,Bungalow,6,3,1,1,Yes,1970,South,16.45,1,Partly Finished,1,"Single Carport, Single Garage Attached",Vacant,Negotiable,7,,Wood Frame,"Carpet, Linoleum","1,278",Larry Pritchard
C4258176,Britannia, 703  IMPERIAL WY SW,A,"$899,000 ",,132.758,Bungalow,6,3,2,0,No,1955,Northeast,27,2,Fully Finished,2,Double Garage Attached,Seller,neg.,7,,Wood Frame,"Carpet, Ceramic Tile, Hardwood, See Remarks","1,429",Andy Bukovski
C4258171,None, 123  3 AV,A,"$189,000 ",,104.144,1 & Half St,4,2,1,1,No,1930,West,15,,Unfinished,1,"Single Garage Detached, Over Sized, RV Parking",Owner,neg,7,,Wood Frame,"Carpet, Ceramic Tile, Laminate Flooring","1,121",Christa Aleman
