MLS,Community,Address,St,List Price,Sold Price,Tot Flr Area AG Metres,Style,Rooms Above Grade,Beds Total,Baths Full,Baths Half,Ensuite YN,Yr Built,Front Exposure,Frontage Metres,Num Finished FP,Basement Development,Enclosed Parking,Parking,Occupancy,Possession Notes,DOM,Condo Name,Construction Type,Flooring,Tot Flr Area A.G. (SF),Realtor
C4255828,Panorama Hills, 102  PANATELLA CR NW,A,"$724,900 ",,149.945,Bungalow,7,3,2,1,Yes,2007,West,13.4,,Fully Finished,2,Double Garage Attached,Owner,Negotiable,21,,Wood Frame,"Hardwood, Wall to Wall Carpet","1,614",Felix Chan
C4254380,Chinook Park, 1023  78 AV SW,A,"$724,900 ",,122.446,4 Lvl Split,6,4,1,1,No,1959,North,18.34,2,Fully Finished,3,"Single Garage Attached, Double Garage Detached",Owner,negotiable,33,,Wood Frame,"Carpet, Ceramic Tile, Hardwood, Laminate Flooring","1,318",Margot Langdon
C4252923,Canyon Meadows, 111  CANTER PL SW,A,"$724,900 ",,224.268,2 Storey,10,3,3,1,Yes,1985,North,14.28,1,Fully Finished,2,"Double Garage Attached, Front Drive Access",Seller,Negotiable,42,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,414",Danny James
C4244765,McKenzie Towne, 114  ELGIN PARK RD SE,A,"$724,900 ",,220.738,2 Storey,8,4,3,1,Yes,2003,Northwest,13.37,1,Fully Finished,2,"Double Garage Attached, Over Sized",Seller,Negotiable,66,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,376",Barry Klatt
C4256853,Walden, 5  WALDEN CL SE,S,"$724,900 ","$724,900 ",218.322,2 Storey,8,4,3,1,Yes,2013,East,17.44,,Fully Finished,2,Double Garage Attached,Seller,Negotiable,15,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,350",Ben Knopp
C4249041,Arbour Lake, 250  ARBOUR VISTA RD NW,A,"$724,000 ",,217.393,2 Storey,9,5,3,1,Yes,2003,Northwest,16.3,1,Fully Finished,3,Triple Garage Attached,Owner,Negotiable,33,,Wood Frame,"Carpet, Hardwood, Laminate Flooring, Non-Ceramic Tile","2,340",Erin Flasch
C4259116,Elbow Park, 601  30 AV SW,A,"$720,000 ",,105.352,Bungalow,6,2,1,0,No,1944,North,15.2,,Unfinished,1,Single Garage Detached,Vacant,negotiable,3,,Wood Frame,"Carpet, Ceramic Tile","1,134",Brad Van De Walle
C4247520,Wildwood, 236  WINDERMERE RD SW,A,"$720,000 ",,107.303,Bungalow,6,4,2,0,No,1957,West,18.28,,"Fully Finished, Suite",2,"Double Garage Detached, Insulated, Heated, Over Sized, Rear Drive Access, RV Parking",Seller,Negotiable,59,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,155",Kayla McNabb
C4241501,Evergreen, 176  EVERGLADE CI SW,S,"$739,000 ","$720,000 ",219.53,2 Storey,9,5,3,1,Yes,2005,Southeast,14.6,2,Fully Finished,2,Double Garage Attached,Seller,,15,,Wood Frame,"Carpet, Ceramic Tile, Hardwood, Laminate Flooring","2,363",Justin Havre
C4258158,Lake Bonavista, 1152  LAKE BONAVISTA DR SE,A,"$719,999 ",,161.558,2 Sty Split,8,5,2,1,Yes,1970,South,16.75,1,Fully Finished,2,Double Garage Detached,Vacant,negotiable,8,,Wood Frame,"Carpet, Ceramic Tile, Hardwood, See Remarks","1,739",Kelly McGinnis
C4258957,West Springs, 67  Wentworth CR SW,A,"$719,900 ",,213.863,2 Storey,10,3,3,1,Yes,2004,West,12.72,,Fully Finished,2,Double Garage Attached,Seller,negotiable,3,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,302",Brad Van De Walle
C4257908,Panorama Hills, 84  PANTON HT NW,A,"$719,900 ",,238.203,2 Storey,9,4,4,1,Yes,2011,North,11,1,Fully Finished,2,Double Garage Attached,Owner,negotiable,11,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,564",Susan Zhang Hetu
C4253108,Auburn Bay, 26  AUBURN SPRINGS PA SE,A,"$719,900 ",,233.744,2 Storey,9,3,2,1,Yes,2014,South,11,,Unfinished,2,Double Garage Attached,Seller,negotiable,39,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,516",Ken Yeung
C4252950,Mahogany, 95  MAHOGANY MR SE,A,"$719,900 ",,289.207,2 Storey,10,4,2,1,Yes,2012,West,14.02,1,Partly Finished,2,Double Garage Detached,Vacant,neg,45,,Wood Frame,"Carpet, Ceramic Tile","3,113",Greg Kemp
C4249567,Patterson, 289  Patterson BV SW,A,"$719,900 ",,199.741,2 Storey,9,5,3,1,Yes,1997,Northeast,15.36,,Fully Finished,2,Double Garage Attached,Vacant,Immediate,46,,Wood Frame,"Carpet, Hardwood, Non-Ceramic Tile","2,150",Benjamin A Sweet
C4247656,Wildwood, 4  WHITE OAK CR SW,A,"$719,900 ",,85.75,Bungalow,5,4,2,0,No,1957,West,16.2,,Fully Finished,2,Double Garage Detached,Seller,negotiable,58,,Wood Frame,"Carpet, Ceramic Tile, Hardwood",923,Bruce Dunham
C4247346,Legacy, 373  LEGACY VILLAGE WY SE,A,"$719,900 ",,251.303,2 Storey,9,3,2,1,Yes,2017,North,12.81,1,Unfinished,2,Double Garage Attached,Seller,Negotiable,60,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,705",Joel J Gwillim
C4243608,McKenzie Lake, 16  MT NORQUAY GA SE,A,"$719,900 ",,212.005,2 Storey,9,5,4,0,Yes,1996,South,9.04,2,Fully Finished,2,"Double Garage Attached, Front Drive Access",Seller,,47,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,282",Carolynne Hebert
C4241938,Rocky Ridge, 171  ROCKY RIDGE DR NW,A,"$719,900 ",,217.858,2 Storey,9,4,3,1,Yes,1997,North,13.22,,Fully Finished,2,Double Garage Attached,Seller,negotiable,88,,Wood Frame,"Carpet, Hardwood","2,345",YuLi Song
C4247909,Altadore, 1711  48 AV SW,S,"$719,900 ","$719,900 ",96.619,Bungalow,5,4,2,0,No,1956,North,15.24,,Fully Finished,1,Single Garage Detached,Seller,Negotiable,2,,Wood Frame,"Carpet, Carpet Over Hardwood, Linoleum","1,040",Kaylie Cole
C4257064,Varsity, 5155  VICEROY DR NW,A,"$719,888 ",,117.244,Bungalow,6,3,2,0,Yes,1967,Southeast,16.51,2,Partly Finished,1,Single Garage Detached,Owner,Negotiable,17,,Wood Frame,"Carpet, Ceramic Tile, Hardwood, Laminate Flooring, Linoleum","1,262",Kenwick Chui
C4257104,Aspen Woods, 4  ASPEN HILLS CO SW,A,"$719,800 ",,192.588,2 Storey,8,3,3,1,Yes,2006,West,15.96,1,Fully Finished,2,Double Garage Attached,Vacant,Negotiable,15,,Wood Frame,Carpet,"2,073",Grace C Cardenas
C4245243,Panorama Hills, 642  PANATELLA BV NW,A,"$719,777 ",,245.821,2 Storey,11,4,3,0,Yes,2009,South,14.19,1,Unfinished,2,Double Garage Attached,Seller,Negotiable,50,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,646",Tauseef Chughtai
C4253486,Rosscarrock, 1110  42 ST SW,A,"$719,000 ",,166.668,2 Storey,7,4,3,1,Yes,2011,West,7.61,,Fully Finished,2,Double Garage Detached,Vacant,Negotiable,41,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,794",Jean-Sebastien Morency
C4243599,Mount Pleasant, 612  21 AV NW,A,"$719,000 ",,109.626,Bungalow,6,3,2,0,No,1957,South,15.2,1,Fully Finished,2,"Double Garage Detached, Over Sized",Seller,Negotiable,75,,Wood Frame,"Carpet, Hardwood, Non-Ceramic Tile","1,180",Kristine Hart
C4241524,Arbour Lake, 33  ARBOUR CREST HT NW,S,"$699,900 ","$719,000 ",244.521,2 Storey,11,5,3,1,Yes,2002,North,10.77,2,Fully Finished,2,Double Garage Attached,Seller,negotiable,7,,Wood Frame,"Carpet, Ceramic Tile, Hardwood, Linoleum","2,632",Jeff Neustaedter
C4256010,Signal Hill, 12  SIENNA HEIGHTS WY SW,A,"$718,900 ",,228.449,2 Storey,11,4,3,1,Yes,1999,South,13.44,1,Fully Finished,2,Double Garage Attached,Seller,Negotiable,25,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,459",Len T Wong
C4254627,St Andrews Heights, 2923  14 AV NW,A,"$718,000 ",,102.658,Bungalow,6,5,2,0,No,1955,Northeast,16,,Fully Finished,,"Parking Pad Gravel, No Assigned Parking",Seller,Negotiable,33,,Wood Frame,"Ceramic Tile, Hardwood, Laminate Flooring","1,105",Rick Clowes
C4247857,Arbour Lake, 14  ARBOUR ESTATES WY NW,S,"$729,999 ","$717,000 ",225.011,2 Storey,10,5,3,1,Yes,1995,Northwest,19.84,,Fully Finished,2,Double Garage Attached,Seller,Negotiable,48,,Wood Frame,"Carpet, Ceramic Tile, Hardwood, Laminate Flooring","2,422",Tatiana Chalamova
C4241483,Wildwood, 15  WILDWOOD DR SW,S,"$749,900 ","$716,500 ",110.09,Bungalow,5,3,2,0,No,1956,East,25.81,1,Fully Finished,2,Double Garage Detached,Seller,Negotiable,33,,Wood Frame,"Carpet, Hardwood, Linoleum","1,185",Len T Wong
C4256763,Cambrian Heights, 139  Coleridge RD NW,A,"$715,000 ",,167.597,Bungalow,7,4,2,1,Yes,1956,Northwest,18.28,,Fully Finished,3,Double Garage Attached,Owner,Negotiable,18,,Wood Frame,"Carpet, Cork Flooring, Laminate Flooring, Linoleum, Non-Ceramic Tile, Vinyl Plank","1,804",Perri Scarcelli
C4246188,Kelvin Grove, 948  KERFOOT CR SW,A,"$715,000 ",,161.373,4 Lvl Split,8,5,3,0,No,1964,South,18.28,,Fully Finished,2,"Double Garage Detached, Over Sized",Vacant,Negotiable,61,,Wood Frame,"Carpet, Ceramic Tile, Linoleum","1,737",Ryan Phelan
C4253880,McKenzie Lake, 104  MT ROBSON CI SE,S,"$729,000 ","$715,000 ",193.331,2 Sty Split,9,4,3,1,Yes,1989,Northeast,18.2,1,Fully Finished,2,Double Garage Attached,Vacant,Negotiable,11,,Wood Frame,"Ceramic Tile, Hardwood, Laminate Flooring","2,081",Heather B Davis
C4249537,Oakridge, 44  OAKMOUNT CO SW,S,"$739,000 ","$715,000 ",260.686,2 Storey,11,5,3,1,Yes,1987,North,16.19,1,Fully Finished,2,"Double Garage Attached, Over Sized",Seller,Negotiable,26,,Wood Frame,"Carpet, Ceramic Tile","2,806",Lawrence Barnett
C4241581,Mount Pleasant, 3128  5 ST NW,S,"$739,900 ","$715,000 ",168.526,2 Storey,7,4,3,1,Yes,2013,West,7.6,1,Fully Finished,2,Double Garage Detached,Seller,Negotiable,85,,Wood Frame,"Carpet, Hardwood, Non-Ceramic Tile","1,814",Russell Dean Wallace
C4240738,Cranston, 75  CRANRIDGE HT SE,S,"$729,900 ","$715,000 ",235.138,2 Storey,10,4,3,1,Yes,2007,Southwest,13.59,2,Fully Finished,3,"Triple Garage Attached, Insulated",Seller,Negotiable,7,,Wood Frame,"Carpet, Hardwood, Non-Ceramic Tile, See Remarks","2,531",Scott Baker
C4252853,Wildwood, 127  WEDGEWOOD DR SW,A,"$714,900 ",,115.2,Bungalow,3,4,3,0,Yes,1956,East,11.18,2,Fully Finished,2,"Double Garage Detached, Insulated, Over Sized, Parking Pad Gravel",Owner,negotiable,45,,Wood Frame,"Carpet, Hardwood, Linoleum","1,240",Ron O'Shea
C4248927,Winston Heights/Mountview, 619  25 AV NE,A,"$714,900 ",,164.717,2 Storey,6,3,3,1,Yes,2011,North,7.6,1,Fully Finished,2,Double Garage Detached,Seller,Negotiable,49,,Wood Frame,"Carpet, Hardwood, Non-Ceramic Tile","1,773",Graeme Affleck
C4245090,Patterson, 124  PATTERSON DR SW,S,"$749,900 ","$714,888 ",172.242,Bungalow,6,3,2,1,Yes,1992,South,15.6,2,Fully Finished,2,Double Garage Attached,Vacant,Negotiable,48,,Wood Frame,"Carpet, Hardwood, Slate","1,854",Raymond Lau
C4252823,Aspen Woods, 73  ASPENSHIRE DR SW,S,"$739,500 ","$714,000 ",201.135,2 Storey,8,3,2,1,Yes,2011,North,15.63,1,Unfinished,2,"Double Garage Attached, Insulated",Seller,Negotiable,35,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,165",Deryck E Ostashek
C4244902,Garrison Woods, 3811 SW  20 ST SW,S,"$729,900 ","$714,000 ",176.702,2 Storey,6,4,3,1,Yes,2003,East,9.14,2,Fully Finished,2,Double Garage Detached,Seller,Negotiable,65,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,902",Tamara J Stearns
C4247324,Varsity, 5307  VICARY PL NW,A,"$713,900 ",,132.758,Bi-Level,7,3,2,0,No,1967,Northwest,10.89,,Fully Finished,3,"Single Garage Attached, Double Garage Detached",Vacant,after prob,60,,Wood Frame,"Carpet, Carpet Over Hardwood","1,429",Tony K Thompson
C4255346,Haysboro, 1423  96 AV SW,A,"$712,888 ",,125.14,3 Lvl Split,5,3,3,0,Yes,1959,North,16.75,,Fully Finished,2,"Single Carport, Double Garage Detached",Vacant,immediate,30,,Wood Frame,"Non-Ceramic Tile, Vinyl Plank","1,347",Sid Merhi
C4243917,Cranston, 37  CRANARCH CM SE,S,"$725,000 ","$712,500 ",244.892,2 Storey,10,5,3,1,Yes,2013,Southwest,7.49,1,Fully Finished,2,Double Garage Attached,Seller,Negotiable,70,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,636",Kimberly Vink
C4241003,Collingwood, 36  CALANDAR RD NW,S,"$727,000 ","$712,500 ",109.904,Bungalow,6,4,2,0,No,1958,West,18.28,2,"Fully Finished, Suite",1,"Single Garage Attached, Over Sized, RV Parking",Seller,Negotiable,15,,Wood Frame,Hardwood,"1,183",Denise Newman
C4242341,Scenic Acres, 155  SCHILLER CR NW,S,"$739,900 ","$712,000 ",232.35,2 Storey,11,5,3,1,Yes,1996,South,15.2,,Fully Finished,2,Double Garage Attached,Seller,Negotiable,15,,Wood Frame,"Carpet, Ceramic Tile, Hardwood, Non-Ceramic Tile, See Remarks, Vinyl Plank","2,501",Paul Stutz
C4252634,Springbank Hill, 11  CORTINA WY SW,A,"$710,000 ",,204.48,2 Storey,9,4,3,1,Yes,2006,Northwest,10.97,1,Fully Finished,2,Double Garage Attached,Seller,negotiable,46,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,201",Leslie Chan
C4245995,Canyon Meadows, 75  CANTERBURY DR SW,S,"$749,000 ","$710,000 ",288.65,2 Storey,13,4,2,2,Yes,1980,East,15.45,1,Fully Finished,2,"Double Garage Attached, Insulated, Over Sized",Seller,NEG,31,,Wood Frame,"Carpet, Ceramic Tile, Hardwood, Laminate Flooring","3,107",Sylvia A Smith
C4244679,Auburn Bay, 35  AUBURN SOUND MR SE,S,"$719,900 ","$710,000 ",220.366,2 Storey,9,4,3,1,Yes,2010,North,13.4,2,Fully Finished,2,Double Garage Attached,Seller,NEGOTIABLE,27,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,372",Tammy MacDonald
C4241223,Charleswood, 2704  CRAWFORD RD NW,S,"$765,000 ","$710,000 ",148.831,Bungalow,7,3,3,0,Yes,1964,Southeast,12.2,2,Fully Finished,2,Double Garage Detached,Seller,Negotiable,22,,Wood Frame,"Hardwood, Laminate Flooring, Stone","1,602",Rick Clowes
C4257222,Mahogany, 16  MASTERS WY SE,A,"$709,500 ",,242.477,2 Storey,9,3,2,1,Yes,2017,North,10.98,,Partly Finished,,Double Garage Attached,Seller,NEGOTIABLE,16,,Wood Frame,"Carpet, Laminate Flooring, Non-Ceramic Tile","2,610",Umair Lasi
C4239699,Willow Park, 652  WILLOW BROOK DR SE,S,"$729,900 ","$708,500 ",208.289,2 Sty Split,9,4,2,1,Yes,1966,East,42.84,,Fully Finished,2,Double Garage Attached,Seller,Negotiable,56,,Wood Frame,"Carpet, Cork Flooring, Hardwood","2,242",Carmelle Smutko
C4243986,Hamptons, 69  HAMPTONS GV NW,S,"$698,000 ","$706,500 ",222.131,2 Sty Split,9,4,2,2,Yes,1994,West,9.46,1,Fully Finished,3,Triple Garage Attached,Owner,negotiable,9,,Wood Frame,"Carpet, Hardwood, Non-Ceramic Tile","2,391",Allison James
C4243766,Killarney/Glengarry, 2636  36 ST SW,S,"$715,000 ","$705,000 ",172.521,2 Storey,6,4,3,1,Yes,2011,West,7.61,1,Fully Finished,2,Double Garage Detached,Seller,Negotiable,13,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,857",Kathy Thirsk
C4241811,Sherwood, 38  Sherwood CM NW,S,"$728,000 ","$705,000 ",265.052,2 Storey,11,5,3,1,Yes,2006,Southwest,18,2,Fully Finished,2,Double Garage Attached,Seller,Negotiable,19,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,853",Randall Weese
C4244061,West Springs, 152  WEST SPRINGS PL SW,S,"$697,500 ","$700,500 ",214.606,2 Storey,7,3,2,1,Yes,2002,West,13.81,2,Unfinished,2,Double Garage Attached,Seller,Negotiable,6,,Wood Frame,"Carpet, Vinyl Plank","2,310",Ron Carriere
C4257811,Signal Hill, 2635  SIGNAL RIDGE VW SW,A,"$700,000 ",,158.307,4 Lvl Split,6,4,3,0,Yes,1995,East,12.43,1,Fully Finished,2,"Double Garage Attached, Parking Pad Cement or Paved",Owner,30days/Neg,3,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,704",David Mutch
C4256655,Altadore, 1739  47 AV SW,A,"$700,000 ",,167.969,2 Storey,8,4,3,1,No,2001,North,7.61,,Fully Finished,2,Double Garage Detached,Undisclosed,neg,19,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,808",Gordyn Matheson
C4256185,Winston Heights/Mountview, 63  MONCTON RD NE,A,"$700,000 ",,142.699,Bungalow,8,4,2,0,No,1955,North,18.29,,Unfinished,,No Assigned Parking,Tenant,Negotiable,24,,Wood Frame,"Hardwood, Laminate Flooring","1,536",Errol Biebrick
C4245463,Cranston, 110  CRANARCH CI SE,A,"$700,000 ",,250.652,2 Storey,12,3,2,1,Yes,2009,North,49.4,1,Unfinished,2,Double Garage Attached,Seller,90-120 Day,60,,Wood Frame,"Carpet, Non-Ceramic Tile","2,698",Tina D Tolley
C4243997,Haysboro, 228  Havenhurst CR SW,A,"$700,000 ",,125.512,3 Lvl Split,6,3,2,1,Yes,1958,Southwest,14.01,1,Fully Finished,3,Triple Garage Attached,Vacant,Negotiable,68,,Wood Frame,"Carpet, Hardwood, Slate","1,351",Tyler Milnthorp
C4243458,Parkhill, 104  41 AV SW,A,"$700,000 ",,105.352,Bungalow,5,4,2,1,No,1955,South,15.2,,"Fully Finished, Suite",1,Single Garage Detached,Tenant,Negotiable,78,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,134",Royce Yik Li
C4248297,Edgemont, 122  EDGEBANK PL NW,S,"$650,000 ","$700,000 ",239.411,2 Storey,10,4,3,1,Yes,1987,Northwest,8.52,,Fully Finished,2,Double Garage Attached,Seller,,11,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,577",Justin Havre
C4242201,Auburn Bay, 74  AUTUMN GV SE,S,"$700,000 ","$700,000 ",135.824,Bungalow,6,3,2,1,Yes,2007,West,6.86,,Fully Finished,2,Double Garage Attached,Seller,Negotiable,64,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,462",Christopher M Smith
C4258421,Auburn Bay, 104  AUBURN MEADOWS CR SE,A,"$699,900 ",,210.332,2 Storey,8,4,3,1,Yes,2017,Southeast,10.04,,Fully Finished,2,Double Garage Attached,Seller,neg,6,,Wood Frame,"Carpet, Vinyl Plank","2,264",Kevin Franks
C4257970,Shawnee Slopes, 37  SHAWNEE GR SW,A,"$699,900 ",,169.641,2 Storey,6,4,3,1,Yes,2019,North,,,Fully Finished,2,Double Garage Attached,New; Never Occupied,negotiable,11,Z-name Not Listed,Wood Frame,"Carpet, Ceramic Tile, Hardwood, Vinyl Plank","1,826",Mark Verzyl
C4257586,Hillhurst, 1753  1 AV NW,A,"$699,900 ",,177.073,2 & Half St,8,3,2,2,Yes,1987,North,7.8,1,Fully Finished,2,Double Garage Detached,Seller,Negotiable,13,,Wood Frame,"Carpet, Hardwood, Non-Ceramic Tile","1,906",Tanya Eklund
C4257002,Evergreen, 112  EVERGREEN CL SW,A,"$699,900 ",,223.153,2 Storey,9,5,3,1,Yes,1994,East,9.69,1,Fully Finished,2,"Double Garage Attached, Over Sized",Vacant,NEG,17,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,402",Darcy Brown
C4256303,Nolan Hill, 28  NOLANCLIFF PL NW,A,"$699,900 ",,248.144,2 Storey,10,4,4,0,Yes,2019,Southwest,10.62,1,Unfinished,2,Double Garage Attached,New; Never Occupied,Negotiable,23,,Wood Frame,"Carpet, Ceramic Tile, Laminate Flooring","2,671",Derrick Penn
C4256152,Bridgeland/Riverside, 421  7A ST NE,A,"$699,900 ",,107.768,Bungalow,4,4,2,0,No,1945,East,13.58,,Suite,,Stall,Tenant,Negotiable,25,,Wood Frame,"Carpet, Hardwood, Linoleum","1,160",Kimberly Vink
C4256149,Bridgeland/Riverside, 415  7A ST NE,A,"$699,900 ",,89.93,Bungalow,4,3,2,0,No,1945,East,13.58,,Suite,1,Single Garage Detached,Tenant,Negotiable,25,,Wood Frame,"Carpet, Ceramic Tile, Hardwood",968,Kimberly Vink
C4255970,Chaparral, 124  CHAPARRAL VALLEY DR SE,A,"$699,900 ",,244.521,2 Storey,9,4,3,1,Yes,2009,West,12.29,,Fully Finished,2,Double Garage Attached,Seller,Negotiable,24,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,632",Mathew Said Morley
C4255682,Rosscarrock, 902  40 ST SW,A,"$699,900 ",,174.658,2 Storey,8,4,3,2,Yes,2006,West,7.6,1,Fully Finished,2,Double Garage Detached,Seller,Negotiable,28,,Wood Frame,"Carpet, Hardwood","1,880",Margaret Hamilton
C4255392,West Springs, 2  WEST CEDAR PL SW,A,"$699,900 ",,217.393,2 Storey,10,4,2,2,Yes,2005,South,15.04,,Fully Finished,2,Double Garage Attached,Vacant,Negotiable,27,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,340",Aman Gill
C4254135,Shaganappi, 1228  26 ST SW,A,"$699,900 ",,130.064,Bungalow,7,4,2,1,Yes,1952,West,18.3,,Fully Finished,2,Double Garage Detached,Seller,Negotiable,37,,Wood Frame,"Carpet, Hardwood, Linoleum","1,400",Bryon R Howard
C4253756,Coach Hill, 5655  COACH HILL RD SW,A,"$699,900 ",,228.727,2 Storey,9,5,3,1,Yes,1985,Northeast,17.3,1,Partly Finished,2,"Double Garage Attached, Insulated, Front Drive Access, Heated, Over Sized, Parking Pad Cement or Paved, RV Parking",Seller,Negotiable,39,,Wood Frame,"Carpet, Ceramic Tile","2,462",Ziggy Trawinski
C4252765,Hawkwood, 23  HAWKSIDE CL NW,A,"$699,900 ",,219.901,2 Storey,9,6,5,0,Yes,1988,East,21.1,2,Fully Finished,2,Double Garage Attached,Seller,negotiable,45,,Wood Frame,"Carpet, Hardwood, Non-Ceramic Tile","2,367",Kelly A McKelvie
C4249571,South Calgary, 2025  31 AV SW,A,"$699,900 ",,164.16,2 Storey,9,4,3,1,Yes,1997,North,7.61,2,Fully Finished,2,"Double Garage Detached, Rear Drive Access",Owner,Negotiable,40,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,767",Jamie Newton
C4249062,Killarney/Glengarry, 2018  28 ST SW,A,"$699,900 ",,165.274,2 Storey,8,3,3,0,Yes,1950,West,15.24,1,"Fully Finished, Suite",2,"Double Garage Detached, 2 Outdoor Stalls, Over Sized",Vacant,Neg,27,,Wood Frame,"Ceramic Tile, Hardwood, Marble","1,779",Linda James
C4248890,West Springs, 337  WENTWORTH PL SW,A,"$699,900 ",,219.158,2 Storey,10,6,3,1,Yes,2002,North,14.99,2,Fully Finished,2,Double Garage Attached,Vacant,NEGOTIABLE,46,,Wood Frame,"Carpet, Hardwood, Linoleum, Non-Ceramic Tile","2,359",Nadeem I Chaudhry
C4248726,Valley Ridge, 193  VALLEY POINTE WY NW,A,"$699,900 ",,237.646,2 Storey,9,4,3,1,Yes,2013,West,15.74,2,Fully Finished,2,"Double Garage Attached, Heated",Seller,Negotiable,52,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,558",Gerard Chiasson
C4247998,Brentwood, 3336  BARRETT PL NW,A,"$699,900 ",,135.174,4 Lvl Split,7,4,3,0,Yes,1965,West,15.47,1,Fully Finished,2,"Double Garage Detached, Front Drive Access",Tenant,Negotiable,53,,Wood Frame,"Carpet, Ceramic Tile, Hardwood, Laminate Flooring, Linoleum","1,455",Merion Malone
C4247884,Aspen Woods, 6  ASPEN STONE ME SW,A,"$699,900 ",,190.358,2 Storey,9,4,3,1,Yes,2005,North,10.3,,Fully Finished,2,Double Garage Attached,Vacant,negotiable,55,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,049",Kiron Bhushon Banik
C4247316,Oakridge, 151  OAKMOUNT RD SW,A,"$699,900 ",,296.732,2 Storey,11,5,3,2,Yes,1978,West,20.5,2,Fully Finished,2,"Double Garage Attached, Heated, Over Sized, RV Parking",Seller,60 days,60,,Wood Frame,"Carpet, Ceramic Tile","3,194",Aleksey Olegovich Julanov
C4246246,Auburn Bay, 126  AUBURN SOUND CL SE,A,"$699,900 ",,224.547,2 Storey,8,4,3,1,Yes,2014,Northeast,11.58,,Fully Finished,2,Double Garage Attached,Seller,Negotiable,58,,Wood Frame,"Carpet, Ceramic Tile, Hardwood, Laminate Flooring","2,417",Shawn Riley
C4245993,Killarney/Glengarry, 2221  26 ST SW,A,"$699,900 ",,179.86,2 Storey,8,4,3,1,Yes,2004,East,7.62,2,Fully Finished,2,Double Garage Detached,Seller,Negotiable,59,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,936",Sam Corea
C4245987,Strathcona Park, 1412  STRATHCONA DR SW,A,"$699,900 ",,141.12,Bungalow,7,4,2,1,Yes,1999,North,13.45,2,Fully Finished,2,Double Garage Attached,Seller,Negotiable,59,,Wood Frame,"Carpet, Hardwood","1,519",Sam Corea
C4245765,Cranston, 131  CRANARCH LD SE,A,"$699,900 ",,228.263,2 Storey,10,4,2,1,Yes,2013,East,13.1,1,Unfinished,2,Double Garage Attached,Seller,Negotiable,41,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,457",Tyler Giesbrecht
C4245315,West Springs, 709  Wentworth PL SW,A,"$699,900 ",,220.645,2 Storey,9,4,3,1,Yes,2003,East,0,1,Fully Finished,3,Triple Garage Attached,Seller,negotiable,66,,Wood Frame,"Carpet, Ceramic Tile, Hardwood, Linoleum","2,375",Gary Glover
C4243710,Edgemont, 200  EDGEBROOK PA NW,A,"$699,900 ",,214.141,2 Storey,10,5,3,1,Yes,1997,North,10.94,1,Fully Finished,2,Double Garage Attached,Vacant,Negotiable,75,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,305",Jessica Chan
C4241971,Killarney/Glengarry, 2716  21 AV SW,A,"$699,900 ",,164.996,2 Storey,11,5,3,0,No,1912,South,9.53,1,Suite,2,"Double Garage Detached, Insulated, Over Sized, Parking Pad Cement or Paved",Seller,Negotiable,87,,Wood Frame,"Ceramic Tile, Hardwood","1,776",Pamela McLeod-Dadswell
C4241301,Garrison Woods, 2255  MONS AV SW,A,"$699,900 ",,111.855,2 Storey,6,2,2,1,No,1999,North,12.33,,Fully Finished,2,Double Garage Detached,Tenant,Negotiable,80,,Wood Frame,"Carpet, Carpet Over Hardwood, Ceramic Tile, Cork Flooring","1,204",Kevin French
